Gene_Name	01OV007	01OV007_NM	01OV008_NM	01OV010_NM	01OV013_NM	01OV017	01OV017_NM	01OV018	01OV019_NM	01OV023	01OV023_NM	01OV024_NM	01OV026	01OV029	01OV029_NM	01OV030	01OV039	01OV039_NM	01OV041	02OV001_NM	02OV005	02OV006	02OV008	02OV015	02OV022	02OV023	02OV032	04OV001	04OV004	04OV005	04OV008	04OV011	04OV012	04OV013	04OV017	04OV018	04OV021	04OV023	04OV024	04OV027	04OV028	11OV002_NM	11OV010_NM	14OV011	14OV011_NM	14OV029_NM	15OV001	15OV001_NM	17OV001	17OV001_NM	17OV002	17OV002_NM	17OV003_NM	17OV004_NM	17OV005_NM	17OV014	17OV015	17OV018	17OV026
TFB2M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53661000.0	35633000.0	0.0	0.0	0.0	0.0	43806000.0	54311000.0	0.0	0.0	0.0	0.0	32288000.0	0.0	0.0	0.0	0.0	0.0	383990000.0	284560000.0	23183000.0	0.0	0.0	69667000.0	0.0	49846000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45805000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39623000.0
CDCP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45230000.0	0.0	0.0	0.0	0.0	0.0	52872000.0	62147000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65920000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4774100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM38A	0.0	0.0	0.0	720470000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15537000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX17	0.0	0.0	0.0	0.0	0.0	14743000.0	0.0	24756000.0	0.0	7157000.0	0.0	0.0	94387000.0	14118000.0	0.0	0.0	105460000.0	0.0	0.0	0.0	33188000.0	166600000.0	0.0	69122000.0	22810000.0	24236000.0	0.0	16133000.0	37471000.0	36919000.0	0.0	77162000.0	31901000.0	23546000.0	43548000.0	0.0	0.0	0.0	34365000.0	26471000.0	39619000.0	0.0	0.0	21833000.0	0.0	0.0	0.0	0.0	0.0	0.0	32215000.0	0.0	0.0	0.0	0.0	13979000.0	0.0	0.0	36765000.0
PRR36	0.0	0.0	0.0	0.0	0.0	155820000.0	0.0	0.0	0.0	34562000.0	0.0	0.0	0.0	0.0	0.0	36042000.0	31032000.0	0.0	0.0	0.0	0.0	48371000.0	35211000.0	0.0	0.0	0.0	0.0	0.0	90161000.0	92127000.0	0.0	289220000.0	0.0	0.0	51451000.0	0.0	0.0	0.0	40996000.0	0.0	0.0	0.0	0.0	46022000.0	0.0	0.0	0.0	0.0	0.0	0.0	55283000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113560000.0	0.0	0.0	0.0	35800000.0	0.0	56527000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36487000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70365000.0	0.0	0.0	0.0	43531000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSS3	187670000.0	0.0	0.0	0.0	269170000.0	209720000.0	154460000.0	136540000.0	160160000.0	0.0	0.0	0.0	0.0	0.0	140190000.0	0.0	0.0	130600000.0	0.0	158190000.0	0.0	292780000.0	308220000.0	118380000.0	84207000.0	93081000.0	240710000.0	176570000.0	70801000.0	0.0	0.0	95959000.0	0.0	0.0	168790000.0	236560000.0	0.0	0.0	110070000.0	0.0	137420000.0	0.0	0.0	0.0	451420000.0	0.0	0.0	120230000.0	90073000.0	0.0	76988000.0	0.0	0.0	0.0	0.0	0.0	119730000.0	0.0	0.0
NOL6	0.0	0.0	0.0	0.0	0.0	56130000.0	0.0	44986000.0	0.0	0.0	0.0	0.0	0.0	39490000.0	0.0	72124000.0	111840000.0	0.0	51049000.0	0.0	40710000.0	0.0	63311000.0	51244000.0	0.0	0.0	0.0	0.0	73877000.0	0.0	0.0	82836000.0	0.0	0.0	48312000.0	74906000.0	50402000.0	49104000.0	53604000.0	71312000.0	0.0	0.0	0.0	60426000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPS8L2	132100000.0	0.0	0.0	0.0	0.0	188080000.0	155800000.0	156450000.0	0.0	160340000.0	135200000.0	0.0	331470000.0	98546000.0	0.0	356980000.0	194010000.0	162400000.0	0.0	0.0	61762000.0	302020000.0	411390000.0	141690000.0	161990000.0	167430000.0	379740000.0	338620000.0	146140000.0	161410000.0	0.0	138440000.0	138100000.0	211430000.0	290660000.0	145580000.0	131220000.0	235000000.0	91283000.0	186190000.0	263690000.0	168070000.0	0.0	89780000.0	0.0	0.0	291840000.0	142070000.0	165190000.0	153750000.0	428140000.0	0.0	0.0	198380000.0	178910000.0	0.0	93581000.0	139150000.0	332000000.0
ESRP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5006800.0
RPAP3	0.0	0.0	0.0	0.0	0.0	63641000.0	0.0	82009000.0	0.0	73720000.0	0.0	0.0	0.0	136140000.0	0.0	47349000.0	88744000.0	0.0	47596000.0	0.0	87229000.0	203150000.0	74582000.0	98410000.0	61870000.0	103350000.0	190370000.0	101920000.0	57638000.0	0.0	102100000.0	73940000.0	0.0	56206000.0	79663000.0	0.0	0.0	0.0	99280000.0	53791000.0	70740000.0	0.0	0.0	87338000.0	0.0	0.0	0.0	0.0	84247000.0	54097000.0	72541000.0	0.0	0.0	0.0	0.0	0.0	0.0	76370000.0	83177000.0
BCAS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130420000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LDAH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20800000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANTXR1	117240000.0	0.0	0.0	0.0	0.0	55173000.0	97556000.0	100050000.0	50675000.0	82281000.0	42734000.0	0.0	208060000.0	0.0	20449000.0	76342000.0	19475000.0	0.0	0.0	51648000.0	82902000.0	51563000.0	37290000.0	29023000.0	30282000.0	37080000.0	0.0	91979000.0	19700000.0	178200000.0	27698000.0	27881000.0	70968000.0	121020000.0	53825000.0	73937000.0	65296000.0	96553000.0	36132000.0	65793000.0	174360000.0	0.0	49492000.0	164720000.0	0.0	26143000.0	110320000.0	37911000.0	0.0	22646000.0	46489000.0	0.0	0.0	0.0	0.0	122790000.0	182570000.0	146710000.0	73546000.0
WDR55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58565000.0	82079000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RANBP3	137580000.0	0.0	0.0	0.0	0.0	172680000.0	0.0	110610000.0	74392000.0	79252000.0	0.0	0.0	128000000.0	156140000.0	0.0	180640000.0	91618000.0	0.0	149620000.0	0.0	103630000.0	105190000.0	127710000.0	106940000.0	150700000.0	202740000.0	0.0	120390000.0	145650000.0	111260000.0	159550000.0	104340000.0	122120000.0	0.0	136890000.0	60530000.0	0.0	79248000.0	87640000.0	71635000.0	64832000.0	169670000.0	0.0	103370000.0	0.0	0.0	0.0	0.0	104530000.0	79345000.0	146890000.0	0.0	0.0	0.0	0.0	92520000.0	129530000.0	106230000.0	154360000.0
DCTPP1	0.0	0.0	0.0	0.0	0.0	331910000.0	0.0	84058000.0	0.0	57587000.0	0.0	0.0	0.0	134050000.0	0.0	301820000.0	97212000.0	0.0	79904000.0	0.0	529840000.0	95773000.0	231910000.0	63007000.0	338880000.0	189620000.0	0.0	0.0	124730000.0	87890000.0	81056000.0	613160000.0	0.0	105420000.0	362770000.0	389790000.0	98548000.0	179520000.0	195070000.0	93291000.0	167400000.0	0.0	0.0	71022000.0	0.0	0.0	0.0	0.0	166410000.0	283110000.0	213060000.0	0.0	0.0	0.0	0.0	0.0	49419000.0	0.0	0.0
RPF2	38767000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183900000.0	81700000.0	81506000.0	37767000.0	79401000.0	0.0	0.0	121630000.0	0.0	0.0	80849000.0	0.0	0.0	50143000.0	71882000.0	39502000.0	0.0	0.0	0.0	0.0	0.0	36953000.0	49195000.0	38715000.0	35812000.0	0.0	0.0	57716000.0	67630000.0	49986000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45915000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64047000.0
SMYD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8820100.0
SYNC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43364000.0	101240000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAMDC	144770000.0	362800000.0	0.0	2957000000.0	455050000.0	556750000.0	0.0	202960000.0	307500000.0	0.0	130320000.0	307270000.0	147840000.0	80905000.0	296180000.0	264000000.0	276030000.0	347820000.0	199820000.0	342880000.0	119270000.0	186540000.0	123790000.0	203100000.0	182360000.0	134090000.0	219240000.0	227810000.0	206840000.0	226350000.0	557700000.0	837160000.0	110650000.0	200360000.0	268050000.0	135580000.0	505750000.0	76865000.0	142410000.0	137080000.0	161010000.0	178350000.0	447890000.0	198890000.0	478460000.0	245940000.0	95563000.0	169170000.0	294260000.0	315420000.0	202610000.0	0.0	333770000.0	0.0	0.0	155660000.0	188720000.0	189340000.0	135190000.0
DOCK5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21657000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR26	68379000.0	0.0	0.0	0.0	0.0	0.0	0.0	74500000.0	76281000.0	0.0	0.0	0.0	0.0	82910000.0	0.0	110230000.0	93430000.0	0.0	0.0	0.0	64645000.0	80660000.0	99736000.0	172120000.0	76990000.0	0.0	0.0	0.0	77310000.0	0.0	0.0	90135000.0	78585000.0	85741000.0	84074000.0	54886000.0	0.0	65574000.0	122730000.0	77913000.0	80054000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70364000.0	72735000.0	0.0	0.0	0.0	0.0	0.0	67471000.0	0.0	52998000.0
C8orf33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50719000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52312000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METTL17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14613000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUDS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53376000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCAF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132280000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123390000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFT22	0.0	0.0	0.0	0.0	0.0	222220000.0	0.0	227930000.0	0.0	0.0	0.0	0.0	243330000.0	0.0	0.0	0.0	262760000.0	0.0	0.0	0.0	0.0	281070000.0	0.0	0.0	0.0	0.0	0.0	219930000.0	0.0	272560000.0	150810000.0	215910000.0	0.0	0.0	0.0	0.0	290900000.0	0.0	0.0	0.0	144140000.0	0.0	316000000.0	303370000.0	0.0	0.0	0.0	0.0	0.0	239090000.0	216670000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRDE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333680000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES2	199760000.0	0.0	0.0	0.0	0.0	271240000.0	0.0	169300000.0	206950000.0	107900000.0	113510000.0	0.0	197930000.0	227620000.0	98964000.0	229550000.0	1165800000.0	0.0	337980000.0	0.0	142420000.0	502220000.0	328600000.0	128020000.0	231190000.0	553970000.0	245250000.0	318270000.0	323620000.0	161400000.0	151880000.0	69917000.0	160490000.0	185570000.0	554670000.0	268770000.0	0.0	359290000.0	136340000.0	98594000.0	174950000.0	0.0	42493000.0	221610000.0	123470000.0	0.0	0.0	118580000.0	0.0	214980000.0	266840000.0	0.0	0.0	0.0	0.0	246870000.0	133470000.0	0.0	236380000.0
UBE2Z	225000000.0	0.0	0.0	0.0	0.0	164090000.0	229990000.0	0.0	0.0	0.0	0.0	0.0	0.0	247860000.0	0.0	212230000.0	276750000.0	0.0	0.0	0.0	0.0	314420000.0	300440000.0	146690000.0	185100000.0	204140000.0	674880000.0	182620000.0	380830000.0	0.0	207120000.0	214570000.0	0.0	218770000.0	209290000.0	0.0	141520000.0	244480000.0	168540000.0	272910000.0	248020000.0	0.0	0.0	265780000.0	0.0	0.0	0.0	0.0	452250000.0	325010000.0	0.0	0.0	0.0	0.0	0.0	0.0	203190000.0	0.0	0.0
ACAD9	2156500000.0	1629600000.0	1108000000.0	0.0	3880900000.0	6809400000.0	0.0	2634200000.0	2229600000.0	1352900000.0	906150000.0	1330800000.0	3690500000.0	2819100000.0	2348800000.0	3649900000.0	5775700000.0	5199300000.0	6233700000.0	1066100000.0	3280500000.0	3745400000.0	2602500000.0	3371900000.0	2607900000.0	1089300000.0	3796800000.0	2403800000.0	9435300000.0	2356100000.0	3668700000.0	8370200000.0	4256900000.0	2207100000.0	5193900000.0	2715000000.0	1865800000.0	4029400000.0	2560700000.0	2689800000.0	3274200000.0	2820500000.0	1177300000.0	1803100000.0	3416200000.0	0.0	1019700000.0	1697400000.0	4148200000.0	3275600000.0	2943500000.0	6087100000.0	366790000.0	880220000.0	1618900000.0	3396900000.0	2831200000.0	3183700000.0	3537400000.0
NT5DC2	0.0	0.0	0.0	0.0	0.0	98097000.0	0.0	0.0	0.0	75430000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45821000.0	0.0	39030000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RMND5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19078000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRKRIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20301000.0	0.0
NOL11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42360000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43026000.0	53830000.0	0.0	45390000.0	0.0	0.0	0.0	47846000.0	0.0	0.0	0.0	0.0	0.0	0.0	64503000.0	0.0	102540000.0	0.0	97814000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50325000.0	0.0	38877000.0	0.0	0.0	0.0	0.0	23058000.0	0.0	0.0	0.0
METTL7A	601760000.0	0.0	0.0	2491800000.0	532950000.0	829390000.0	695320000.0	772460000.0	1064800000.0	260160000.0	955480000.0	1262100000.0	659820000.0	861210000.0	832690000.0	359210000.0	320630000.0	954100000.0	664480000.0	746430000.0	739690000.0	460520000.0	248160000.0	178670000.0	258370000.0	442200000.0	428340000.0	231690000.0	382300000.0	761900000.0	940040000.0	183020000.0	883550000.0	688790000.0	189300000.0	616310000.0	1014000000.0	317530000.0	239520000.0	683870000.0	494080000.0	716770000.0	232750000.0	547630000.0	691190000.0	931500000.0	208870000.0	918380000.0	930210000.0	968000000.0	492980000.0	0.0	417360000.0	603420000.0	798700000.0	1265300000.0	1328900000.0	177000000.0	739650000.0
MMRN2	0.0	0.0	0.0	0.0	0.0	52570000.0	0.0	0.0	79047000.0	88808000.0	0.0	0.0	0.0	74997000.0	0.0	0.0	0.0	0.0	0.0	132100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151170000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98109000.0	0.0	0.0
BRD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7494700.0	0.0	0.0
AKTIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20001000.0
ANKZF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179690000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GORASP2	407260000.0	0.0	0.0	113260000.0	0.0	564480000.0	0.0	468590000.0	248020000.0	428020000.0	148960000.0	0.0	471920000.0	417180000.0	195510000.0	632780000.0	382880000.0	207900000.0	421330000.0	323890000.0	404790000.0	295120000.0	574930000.0	557590000.0	591680000.0	449590000.0	785700000.0	563550000.0	432320000.0	402740000.0	427190000.0	411590000.0	373760000.0	447600000.0	314530000.0	406720000.0	365070000.0	498180000.0	884380000.0	410430000.0	474570000.0	97875000.0	234050000.0	441330000.0	106520000.0	0.0	362520000.0	201010000.0	456400000.0	324140000.0	665960000.0	0.0	0.0	0.0	0.0	368720000.0	222140000.0	492950000.0	369680000.0
JPT2	168190000.0	0.0	0.0	0.0	0.0	365490000.0	0.0	221770000.0	0.0	161190000.0	0.0	0.0	142780000.0	154880000.0	183020000.0	250230000.0	344040000.0	0.0	292330000.0	123340000.0	374090000.0	257560000.0	468400000.0	68314000.0	401410000.0	650500000.0	197790000.0	159770000.0	179040000.0	192830000.0	173350000.0	207330000.0	137290000.0	275540000.0	178160000.0	306110000.0	97992000.0	286240000.0	231370000.0	268530000.0	344330000.0	119070000.0	0.0	150850000.0	0.0	0.0	122370000.0	94584000.0	298440000.0	238020000.0	846380000.0	0.0	0.0	0.0	0.0	214810000.0	95271000.0	531150000.0	196310000.0
SLC25A22	34465000.0	0.0	0.0	0.0	0.0	146460000.0	0.0	88935000.0	0.0	0.0	0.0	0.0	97179000.0	83532000.0	33004000.0	115110000.0	170350000.0	0.0	78273000.0	0.0	63872000.0	189590000.0	135370000.0	81336000.0	121500000.0	52640000.0	160890000.0	32756000.0	56854000.0	58764000.0	80724000.0	89740000.0	108570000.0	148450000.0	122850000.0	72468000.0	38356000.0	309220000.0	0.0	92981000.0	189270000.0	0.0	0.0	76746000.0	62618000.0	61554000.0	0.0	0.0	96177000.0	75119000.0	88562000.0	0.0	0.0	0.0	0.0	56036000.0	46479000.0	0.0	75188000.0
MED20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23260000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10048000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QTRT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78959000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
